"","Taxagroup","Family","Subfamily","Taxon","gra","min","xyl","shr","gat","aff","pff","pre","par","oth"
"1532","Odonata","CORDULIIDAE","[Fam:CORDULIIDAE]","Somatochlora borisi",0,0,0,0,0,0,0,10,0,0
"1533","Odonata","CORDULIIDAE","[Fam:CORDULIIDAE]","Somatochlora flavomaculata",0,0,0,0,0,0,0,10,0,0
"1534","Odonata","CORDULIIDAE","[Fam:CORDULIIDAE]","Somatochlora graeseri",0,0,0,0,0,0,0,10,0,0
"1535","Odonata","CORDULIIDAE","[Fam:CORDULIIDAE]","Somatochlora meridionalis",0,0,0,0,0,0,0,10,0,0
"1536","Odonata","CORDULIIDAE","[Fam:CORDULIIDAE]","Somatochlora metallica",0,0,0,0,0,0,0,10,0,0
"1537","Odonata","CORDULIIDAE","[Fam:CORDULIIDAE]","Somatochlora sahlbergi",0,0,0,0,0,0,0,10,0,0
"1538","Odonata","CORDULIIDAE","MACROMIINAE","Macromia amphigena",0,0,0,0,0,0,0,10,0,0
"1539","Odonata","CORDULIIDAE","MACROMIINAE","Macromia splendens",0,0,0,0,0,0,0,10,0,0
"1540","Odonata","EUPHAEIDAE","[Fam:EUPHAEIDAE]","Epallage fatime",0,0,0,0,0,0,0,10,0,0
"1541","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus davidi",0,0,0,0,0,0,0,10,0,0
"1542","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus flavipes",0,0,0,0,0,0,0,10,0,0
"1543","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus graslinii",0,0,0,0,0,0,0,10,0,0
"1544","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus lucasii",0,0,0,0,0,0,0,10,0,0
"1545","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus pulchellus",0,0,0,0,0,0,0,10,0,0
"1546","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus schneiderii",0,0,0,0,0,0,0,10,0,0
"1547","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus simillimus",0,0,0,0,0,0,0,10,0,0
"1548","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Gomphus vulgatissimus",0,0,0,0,0,0,0,10,0,0
"1549","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Lindenia tetraphylla",0,0,0,0,0,0,0,10,0,0
"1550","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus assimilis",0,0,0,0,0,0,0,10,0,0
"1551","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus boudoti",0,0,0,0,0,0,0,10,0,0
"1552","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus costae",0,0,0,0,0,0,0,10,0,0
"1553","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus flexuosus",0,0,0,0,0,0,0,10,0,0
"1554","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus forcipatus",0,0,0,0,0,0,0,10,0,0
"1555","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus lefebvrii",0,0,0,0,0,0,0,10,0,0
"1556","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus macrodon",0,0,0,0,0,0,0,10,0,0
"1557","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Onychogomphus uncatus",0,0,0,0,0,0,0,10,0,0
"1558","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Ophiogomphus cecilia",0,0,0,0,0,0,0,10,0,0
"1559","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Paragomphus genei",0,0,0,0,0,0,0,10,0,0
"1560","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Paragomphus lineatus",0,0,0,0,0,0,0,10,0,0
"1561","Odonata","GOMPHIDAE","[Fam:GOMPHIDAE]","Stylurus ubadschii",0,0,0,0,0,0,0,10,0,0
"1562","Odonata","LESTIDAE","[Fam:LESTIDAE]","Chalcolestes parvidens",0,0,0,0,0,0,0,10,0,0
"1563","Odonata","LESTIDAE","[Fam:LESTIDAE]","Chalcolestes viridis",0,0,0,0,0,0,0,10,0,0
"1564","Odonata","LESTIDAE","[Fam:LESTIDAE]","Lestes barbarus",0,0,0,0,0,0,0,10,0,0
"1565","Odonata","LESTIDAE","[Fam:LESTIDAE]","Lestes dryas",0,0,0,0,0,0,0,10,0,0
"1566","Odonata","LESTIDAE","[Fam:LESTIDAE]","Lestes macrostigma",0,0,0,0,0,0,0,10,0,0
"1567","Odonata","LESTIDAE","[Fam:LESTIDAE]","Lestes numidicus",0,0,0,0,0,0,0,10,0,0
"1568","Odonata","LESTIDAE","[Fam:LESTIDAE]","Lestes sponsa",0,0,0,0,0,0,0,10,0,0
"1569","Odonata","LESTIDAE","[Fam:LESTIDAE]","Lestes virens",0,0,0,0,0,0,0,10,0,0
"1570","Odonata","LESTIDAE","[Fam:LESTIDAE]","Sympecma fusca",0,0,0,0,0,0,0,10,0,0
"1571","Odonata","LESTIDAE","[Fam:LESTIDAE]","Sympecma paedisca",0,0,0,0,0,0,0,10,0,0
"1572","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Acisoma inflatum",0,0,0,0,0,0,0,10,0,0
"1573","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Brachythemis fuscopalliata",0,0,0,0,0,0,0,10,0,0
"1574","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Brachythemis leucosticta",0,0,0,0,0,0,0,10,0,0
"1575","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Crocothemis erythraea",0,0,0,0,0,0,0,10,0,0
"1576","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Crocothemis servilia",0,0,0,0,0,0,0,10,0,0
"1577","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Diplacodes lefebvreii",0,0,0,0,0,0,0,10,0,0
"1578","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Leucorrhinia albifrons",0,0,0,0,0,0,0,10,0,0
"1579","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Leucorrhinia caudalis",0,0,0,0,0,0,0,10,0,0
"1580","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Leucorrhinia dubia",0,0,0,0,0,0,0,10,0,0
"1581","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Leucorrhinia pectoralis",0,0,0,0,0,0,0,10,0,0
"1582","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Leucorrhinia rubicunda",0,0,0,0,0,0,0,10,0,0
"1583","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Libellula depressa",0,0,0,0,0,0,0,10,0,0
"1584","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Libellula fulva",0,0,0,0,0,0,0,10,0,0
"1585","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Libellula pontica",0,0,0,0,0,0,0,10,0,0
"1586","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Libellula quadrimaculata",0,0,0,0,0,0,0,10,0,0
"1587","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum albistylum",0,0,0,0,0,0,0,10,0,0
"1588","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum brunneum",0,0,0,0,0,0,0,10,0,0
"1589","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum cancellatum",0,0,0,0,0,0,0,10,0,0
"1590","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum chrysostigma",0,0,0,0,0,0,0,10,0,0
"1591","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum coerulescens",0,0,0,0,0,0,0,10,0,0
"1592","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum nitidinerve",0,0,0,0,0,0,0,10,0,0
"1593","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum ransonnetii",0,0,0,0,0,0,0,10,0,0
"1594","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum sabina",0,0,0,0,0,0,0,10,0,0
"1595","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum taeniolatum",0,0,0,0,0,0,0,10,0,0
"1596","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Orthetrum trinacria",0,0,0,0,0,0,0,10,0,0
"1597","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Pachydiplax longipennis",0,0,0,0,0,0,0,10,0,0
"1598","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Pantala flavescens",0,0,0,0,0,0,0,10,0,0
"1599","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Rhyothemis semihyalina",0,0,0,0,0,0,0,10,0,0
"1600","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Selysiothemis nigra",0,0,0,0,0,0,0,10,0,0
"1601","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum danae",0,0,0,0,0,0,0,10,0,0
"1602","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum depressiusculum",0,0,0,0,0,0,0,10,0,0
"1603","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum flaveolum",0,0,0,0,0,0,0,10,0,0
"1604","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum fonscolombii",0,0,0,0,0,0,0,10,0,0
"1605","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum haritonovi",0,0,0,0,0,0,0,10,0,0
"1606","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum meridionale",0,0,0,0,0,0,0,10,0,0
"1607","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum nigrifemur",0,0,0,0,0,0,0,10,0,0
"1608","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum pedemontanum",0,0,0,0,0,0,0,10,0,0
"1609","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum sanguineum",0,0,0,0,0,0,0,10,0,0
"1610","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum striolatum",0,0,0,0,0,0,0,10,0,0
"1611","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum tibiale",0,0,0,0,0,0,0,10,0,0
"1612","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Sympetrum vulgatum",0,0,0,0,0,0,0,10,0,0
"1613","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Tramea basilaris",0,0,0,0,0,0,0,10,0,0
"1614","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Trithemis annulata",0,0,0,0,0,0,0,10,0,0
"1615","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Trithemis arteriosa",0,0,0,0,0,0,0,10,0,0
"1616","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Trithemis festiva",0,0,0,0,0,0,0,10,0,0
"1617","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Trithemis kirbyi",0,0,0,0,0,0,0,10,0,0
"1618","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Urothemis edwardsii",0,0,0,0,0,0,0,10,0,0
"1619","Odonata","LIBELLULIDAE","[Fam:LIBELLULIDAE]","Zygonyx torridus",0,0,0,0,0,0,0,10,0,0
"1620","Odonata","PLATYCNEMIDIDAE","[Fam:PLATYCNEMIDIDAE]","Platycnemis acutipennis",0,0,0,0,0,0,0,10,0,0
"1621","Odonata","PLATYCNEMIDIDAE","[Fam:PLATYCNEMIDIDAE]","Platycnemis dealbata",0,0,0,0,0,0,0,10,0,0
"1622","Odonata","PLATYCNEMIDIDAE","[Fam:PLATYCNEMIDIDAE]","Platycnemis kervillei",0,0,0,0,0,0,0,10,0,0
"1623","Odonata","PLATYCNEMIDIDAE","[Fam:PLATYCNEMIDIDAE]","Platycnemis latipes",0,0,0,0,0,0,0,10,0,0
"1624","Odonata","PLATYCNEMIDIDAE","[Fam:PLATYCNEMIDIDAE]","Platycnemis pennipes",0,0,0,0,0,0,0,10,0,0
"1625","Odonata","PLATYCNEMIDIDAE","[Fam:PLATYCNEMIDIDAE]","Platycnemis subdilatata",0,0,0,0,0,0,0,10,0,0
"1626","Planipennia","OSMYLIDAE","[Fam:OSMYLIDAE]","Osmylus fulvicephalus",0,0,0,0,0,0,0,10,0,0
"1627","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra dalii",0,0,0,0,0,0,0,0,10,0
"1628","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra dalii Ad.",0,0,0,0,0,0,0,0,0,10
"1629","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra jutlandica",0,0,0,0,0,0,0,0,10,0
"1630","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra jutlandica Ad.",0,0,0,0,0,0,0,0,0,10
"1631","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra nigra",0,0,0,0,0,0,0,0,10,0
"1632","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra nigra Ad.",0,0,0,0,0,0,0,0,0,10
"1633","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra terminalis",0,0,0,0,0,0,0,0,10,0
"1634","Planipennia","SISYRIDAE","[Fam:SISYRIDAE]","Sisyra terminalis Ad.",0,0,0,0,0,0,0,0,0,10
"1635","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia arensi",2,0,0,6,2,0,0,0,0,0
"1636","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia atra",2,0,0,6,2,0,0,0,0,0
"1637","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia nigra",1,0,0,4,5,0,0,0,0,0
"1638","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia pygmaea",0,0,0,5,5,0,0,0,0,0
"1639","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia vidua collarti",2,0,0,6,2,0,0,0,0,0
"1640","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia vidua rilensis",2,0,0,6,2,0,0,0,0,0
"1641","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia vidua vidua",2,0,0,6,2,0,0,0,0,0
"1642","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnia zaicevi",2,0,0,6,2,0,0,0,0,0
"1643","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura aptera",2,0,0,6,2,0,0,0,0,0
"1644","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura balkanica balkanica",2,0,0,6,2,0,0,0,0,0
"1645","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura balkanica macedonica",2,0,0,6,2,0,0,0,0,0
"1646","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura brachyptera",2,0,0,6,2,0,0,0,0,0
"1647","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura caucasica",2,0,0,6,2,0,0,0,0,0
"1648","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura gelesae",2,0,0,6,2,0,0,0,0,0
"1649","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura libera",1,0,0,0,9,0,0,0,0,0
"1650","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura mitis",3,0,0,6,1,0,0,0,0,0
"1651","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura narcea",2,0,0,6,2,0,0,0,0,0
"1652","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura nemuroides",2,0,0,6,2,0,0,0,0,0
"1653","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura petitpierreae",3,0,0,0,7,0,0,0,0,0
"1654","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura petricola",2,0,0,6,2,0,0,0,0,0
"1655","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnioneura valandovi",2,0,0,6,2,0,0,0,0,0
"1656","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnopsis schilleri balcanica",2,0,0,6,2,0,0,0,0,0
"1657","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Capnopsis schilleri schilleri",2,0,0,4,4,0,0,0,0,0
"1658","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Zwicknia bifrons",2,0,0,6,2,0,0,0,0,0
"1659","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Zwicknia sevanica",2,0,0,6,2,0,0,0,0,0
"1660","Plecoptera","CAPNIIDAE","[Fam:CAPNIIDAE]","Zwicknia tuberculata",2,0,0,6,2,0,0,0,0,0
"1661","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla acuta",1,0,0,1,2,0,0,6,0,0
"1662","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla brachyptera",1,0,0,1,2,0,0,6,0,0
"1663","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla breviata",1,0,0,1,2,0,0,6,0,0
"1664","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla kisi",1,0,0,1,2,0,0,6,0,0
"1665","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla kosarovi",1,0,0,1,2,0,0,6,0,0
"1666","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla nevada",1,0,0,1,2,0,0,6,0,0
"1667","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla russevi",1,0,0,1,2,0,0,6,0,0
"1668","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla susemicheli",1,0,0,1,2,0,0,6,0,0
"1669","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla tripunctata",1,0,0,1,2,0,0,6,0,0
"1670","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Chloroperla zhiltzovae",1,0,0,1,2,0,0,6,0,0
"1671","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Isoptena serricornis",0,0,0,0,0,0,0,0,0,10
"1672","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla baetica",1,0,0,1,2,0,0,6,0,0
"1673","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla burmeisteri",1,0,0,1,2,0,0,6,0,0
"1674","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla graeca",1,0,0,1,2,0,0,6,0,0
"1675","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla hajastanica",1,0,0,1,2,0,0,6,0,0
"1676","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla lepineyi",1,0,0,1,2,0,0,6,0,0
"1677","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla libanica",1,0,0,1,2,0,0,6,0,0
"1678","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla montana",1,0,0,1,2,0,0,6,0,0
"1679","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla neglecta",1,0,0,1,2,0,0,6,0,0
"1680","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla ottomoogi",1,0,0,1,2,0,0,6,0,0
"1681","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla taurica",1,0,0,1,2,0,0,6,0,0
"1682","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla torrentium torrentium",1,0,0,1,2,0,0,6,0,0
"1683","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Siphonoperla torrentium transsylvanica",1,0,0,1,2,0,0,6,0,0
"1684","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Xanthoperla apicalis",1,0,0,1,2,0,0,6,0,0
"1685","Plecoptera","CHLOROPERLIDAE","[Fam:CHLOROPERLIDAE]","Xanthoperla yerkoyi",1,0,0,1,2,0,0,6,0,0
"1686","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra aculeata",3,0,0,3,4,0,0,0,0,0
"1687","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra aegaeica",3,0,0,3,4,0,0,0,0,0
"1688","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra albida",3,0,0,3,4,0,0,0,0,0
"1689","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra alosi",3,0,0,3,4,0,0,0,0,0
"1690","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra alpina",3,0,0,3,4,0,0,0,0,0
"1691","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra alticola",3,0,0,3,4,0,0,0,0,0
"1692","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra ameliae",3,0,0,3,4,0,0,0,0,0
"1693","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra anatolica",3,0,0,3,4,0,0,0,0,0
"1694","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra andalusiaca",3,0,0,3,4,0,0,0,0,0
"1695","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra annae",3,0,0,3,4,0,0,0,0,0
"1696","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra antalyana",3,0,0,3,4,0,0,0,0,0
"1697","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra apenninicola",3,0,0,3,4,0,0,0,0,0
"1698","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra aptera",3,0,0,3,4,0,0,0,0,0
"1699","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra archimedis",3,0,0,3,4,0,0,0,0,0
"1700","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra ariega",3,0,0,3,4,0,0,0,0,0
"1701","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra armata",3,0,0,3,4,0,0,0,0,0
"1702","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra artvinensis",3,0,0,3,4,0,0,0,0,0
"1703","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra aspoeckorum",3,0,0,3,4,0,0,0,0,0
"1704","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra astridae",3,0,0,3,4,0,0,0,0,0
"1705","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra auberti",3,0,0,3,4,0,0,0,0,0
"1706","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra auriensis",3,0,0,3,4,0,0,0,0,0
"1707","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra aurita",3,0,0,3,4,0,0,0,0,0
"1708","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra autumnalis",3,0,0,3,4,0,0,0,0,0
"1709","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra balcanica",3,0,0,3,4,0,0,0,0,0
"1710","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra balearica",3,0,0,3,4,0,0,0,0,0
"1711","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra berthelemyi",3,0,0,3,4,0,0,0,0,0
"1712","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra besucheti",3,0,0,3,4,0,0,0,0,0
"1713","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra bidula",3,0,0,3,4,0,0,0,0,0
"1714","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra boluensis",3,0,0,3,4,0,0,0,0,0
"1715","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra boreoni",3,0,0,3,4,0,0,0,0,0
"1716","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra bozi",3,0,0,3,4,0,0,0,0,0
"1717","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra brachyptera",3,0,0,3,4,0,0,0,0,0
"1718","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra braueri",3,0,0,3,4,0,0,0,0,0
"1719","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra brevipennis",3,0,0,3,4,0,0,0,0,0
"1720","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra bronislawi",3,0,0,3,4,0,0,0,0,0
"1721","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra budtzi",3,0,0,3,4,0,0,0,0,0
"1722","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra canavensis",3,0,0,3,4,0,0,0,0,0
"1723","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra candiae",3,0,0,3,4,0,0,0,0,0
"1724","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra caprai",3,0,0,3,4,0,0,0,0,0
"1725","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra carpathica",3,0,0,3,4,0,0,0,0,0
"1726","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra castillana",3,0,0,3,4,0,0,0,0,0
"1727","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra cazorlana",3,0,0,3,4,0,0,0,0,0
"1728","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra cingulata",3,0,0,3,4,0,0,0,0,0
"1729","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra clerguae",3,0,0,3,4,0,0,0,0,0
"1730","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra collaris",3,0,0,3,4,0,0,0,0,0
"1731","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra concii",3,0,0,3,4,0,0,0,0,0
"1732","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra costai",3,0,0,3,4,0,0,0,0,0
"1733","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra cretica",3,0,0,3,4,0,0,0,0,0
"1734","Plecoptera","LEUCTRIDAE","[Fam:LEUCTRIDAE]","Leuctra crimeana",3,0,0,3,4,0,0,0,0,0
